,image_id,rx,ry,rz,tx,ty,tz
0,0.0,0.09236453807410135,0.5573077163061859,-0.014034626250509774,-35.28034116058196,-57.99798283916641,257.66242451962216
1,1.0,-0.1296095640096512,0.20957009412441638,0.9395456968386229,-12.159354893372221,-103.75957720962641,276.23004723048297
2,2.0,0.36020320449480336,-0.07909767542103696,-0.01554278936984056,-49.84007014696449,-20.922157899487644,164.44058842877806
3,3.0,-0.3524592445744053,-0.3133762907359169,-0.14142105161913793,-54.46882821273447,-40.444813124302385,159.651162953599
4,4.0,-0.4022227302427863,0.033860979219243914,0.05199879047859181,-50.52562515659527,-53.668538807014926,229.0026978172678
5,5.0,-0.042519921694218796,-0.020367006604097876,-0.003111023917432514,-69.19831118334822,-33.61766355229165,241.78027191960632
6,6.0,-0.023626993970028067,0.06446787484554416,0.8223818284815668,-52.45224825203563,-89.66186442236196,204.13027919003525
7,7.0,0.3661029124529997,-0.34779622572873903,0.4129479968212226,-27.100216238974816,-44.029181109730104,161.71304307025252
